cell_id,zone_id,susceptibility_probability
2797,MEL_Z04,0.9497207266647095
2798,MEL_Z03,0.8992088309073869
2799,MEL_Z03,0.8736301018478329
2800,MEL_Z03,0.6000656492872023
2801,MEL_Z03,0.2725490843622356
2802,MEL_Z03,0.4607866820466802
2803,MEL_Z03,0.9004363218167679
2804,MEL_Z03,0.8469802676741932
2805,MEL_Z03,0.29040906604342354
2806,MEL_Z03,0.1695900478972186
2841,MEL_Z11,0.14037982541193406
2842,MEL_Z11,0.01410631584581221
2843,MEL_Z11,0.05130643346595401
2844,MEL_Z11,0.05420192993640183
2845,MEL_Z11,0.30146119969065904
2846,MEL_Z11,0.7143251185201205
2847,MEL_Z10,0.806967436564007
2848,MEL_Z10,0.21093668217717929
2849,MEL_Z10,0.11674115321977341
2850,MEL_Z10,0.02529435025109288
2851,MEL_Z10,0.018343891114490692
2852,MEL_Z10,0.003102465906139607
2853,MEL_Z10,0.006213761333718955
2854,MEL_Z10,0.022813025513095123
2855,MEL_Z10,0.00458200896436714
2856,MEL_Z10,0.11686202129485099
2857,MEL_Z10,0.044253384332254696
2858,MEL_Z10,0.012120983729184598
2859,MEL_Z10,0.014593195861379664
2860,MEL_Z10,0.009485327086843793
2861,MEL_Z10,0.011070327229470111
2862,MEL_Z10,0.08587610981484718
2863,MEL_Z10,0.4174314270241285
2864,MEL_Z10,0.04486645370640881
2865,MEL_Z10,0.014277361894532875
2866,MEL_Z09,0.011797744358967
2867,MEL_Z09,0.0366044140022052
2868,MEL_Z09,0.074170820627099
2869,MEL_Z09,0.11501906035089521
2870,MEL_Z09,0.0916447471695993
2871,MEL_Z09,0.02696712485372054
2872,MEL_Z09,0.10875394364124895
2873,MEL_Z09,0.04951796467823968
2874,MEL_Z09,0.1536317591189329
2875,MEL_Z09,0.03668475917133819
2876,MEL_Z09,0.007700370896443154
2877,MEL_Z09,0.000923284069547723
2878,MEL_Z09,0.05796153352815082
2879,MEL_Z07,0.06133015627138489
2880,MEL_Z07,0.03953293348817379
2881,MEL_Z07,0.0011898945353901107
2882,MEL_Z07,0.006321449157466788
2883,MEL_Z07,0.009464145340240435
2884,MEL_Z07,0.02750843589089383
2885,MEL_Z07,0.027624017282611837
2886,MEL_Z07,0.17319817291874817
2887,MEL_Z07,0.6875695553069675
2888,MEL_Z07,0.07240465761673005
2889,MEL_Z07,0.006090373504695745
2890,MEL_Z07,0.04863851286787527
2891,MEL_Z07,0.014771710396127935
2892,MEL_Z07,0.018453019767559344
2893,MEL_Z07,0.019864761635963298
2894,MEL_Z07,0.0012737953644471533
2895,MEL_Z07,0.02923272602021819
2896,MEL_Z07,0.08799151305591658
2897,MEL_Z07,0.3060950123951022
2898,MEL_Z07,0.0493549739144107
2899,MEL_Z07,0.06685272601478862
2900,MEL_Z07,0.14293381804768074
2901,MEL_Z06,0.005651826472715784
2902,MEL_Z06,0.030544773851123936
2903,MEL_Z06,0.0050803232161689285
2904,MEL_Z06,0.01770890569690213
2905,MEL_Z06,0.011548313246561857
2906,MEL_Z06,0.04100593948953468
2907,MEL_Z06,0.5032963132117136
2908,MEL_Z06,0.39019882534011263
2909,MEL_Z06,0.421335417413889
2910,MEL_Z06,0.5076359626936469
2927,MEL_Z05,0.2876317306137937
2928,MEL_Z05,0.20763938035502916
2929,MEL_Z04,0.06418747325386748
2930,MEL_Z04,0.053208605030540014
2931,MEL_Z04,0.18152428107021806
2932,MEL_Z04,0.13794765352261715
2933,MEL_Z04,0.9015798840031197
2934,MEL_Z04,0.8852834242495435
2935,MEL_Z04,0.6196648504287209
2936,MEL_Z04,0.7420588169452318
2937,MEL_Z04,0.12879820544164816
2938,MEL_Z04,0.16245594977305935
2939,MEL_Z04,0.8061788997092235
2940,MEL_Z04,0.703632363356012
2941,MEL_Z04,0.6394852570302864
2942,MEL_Z04,0.9000965277365748
2943,MEL_Z04,0.9419753491200831
2944,MEL_Z04,0.8690754293712204
2945,MEL_Z04,0.9221400626088605
2946,MEL_Z04,0.5575560845217997
2947,MEL_Z03,0.6676053564903566
2948,MEL_Z03,0.8632654823060583
2949,MEL_Z03,0.4707440441523751
2950,MEL_Z03,0.30069709689758534
2951,MEL_Z03,0.5306813127798221
2952,MEL_Z03,0.8836151878682755
2953,MEL_Z03,0.9420228447700998
2954,MEL_Z03,0.3158445959805887
2955,MEL_Z03,0.08199396923383215
2956,MEL_Z01,0.38232825744323806
2957,MEL_Z01,0.18306138247376025
2958,MEL_Z01,0.515803648339387
2959,MEL_Z01,0.5076280959255574
2960,MEL_Z01,0.45389594505471526
2970,MEL_Z01,0.013043998264017238
2971,MEL_Z01,0.023272248450797024
2990,MEL_Z11,0.06072850175456751
