cell_id,zone_id,elevation,slope,distance_to_river_m,pre2021_landslide_pct,distance_to_old_landslide_m,event_impact_pct,impacted_2021
3505,MEL_Z06,3234.0,29.93397,2970.483628990596,28.048030475064152,0.0,0.0,0
3506,MEL_Z06,3296.0,28.407398,2991.740393981873,0.0,133.52362994926239,0.0,0
3507,MEL_Z06,3253.0,30.35032,3033.2976753539365,0.0,380.39453101847283,0.0,0
3508,MEL_Z06,3168.0,20.556046,3076.7853134402667,0.0,256.50409461166345,0.0,0
3509,MEL_Z06,3157.0,28.271666,3063.5304782926073,5.737893222777251,28.902184119081255,3.3391993222737266,1
3510,MEL_Z05,3208.0,44.124416,3061.4151632116723,0.003993318902866023,124.28123614826119,0.003993318902866023,0
3511,MEL_Z05,3306.0,56.592964,3079.358147167365,0.0,331.2484759188459,0.0,0
3512,MEL_Z05,3282.0,17.676495,3117.3114049625688,0.0,256.4609769813172,0.0,0
3513,MEL_Z05,3417.0,34.719856,3135.9491623933973,0.0,150.4932083031552,0.0,0
3514,MEL_Z05,3479.0,31.16007,3139.2958914950214,0.43590240605221986,51.51997752942748,0.0,0
3515,MEL_Z05,3451.0,42.26071,3046.5365204372824,11.394878234644665,0.0,0.0,0
3516,MEL_Z05,3483.0,35.385853,2968.306428344255,2.120064046993606,113.96047236099203,0.0,0
3517,MEL_Z05,3496.0,39.752647,2902.155242140759,1.5142145145756534,18.843280874037944,0.0,0
3518,MEL_Z05,3633.0,40.140068,2856.425571657758,0.35740458573601813,40.38037088681661,0.0,0
3519,MEL_Z05,3864.0,42.27809,2832.106820611753,11.462993305094042,6.616698626530959,0.0,0
3520,MEL_Z05,3827.0,32.960274,2829.070593153128,1.9296110514451656,70.7944487366239,0.0,0
3521,MEL_Z05,3701.0,37.44428,2809.5611969451697,0.0,153.60076254534556,0.0,0
3522,MEL_Z05,3611.0,23.653215,2808.7550873633418,1.3643194408626043,106.25173421469626,0.0,0
3523,MEL_Z05,3578.0,35.004417,2829.2942100360365,0.0719496867490809,31.4644364601592,0.0,0
3524,MEL_Z04,3700.0,29.60509,2871.370922366553,0.1456497992854902,147.32775211186788,0.0,0
3525,MEL_Z04,3634.0,36.716377,2934.035232508107,7.3449012826143285,0.0,0.0,0
3526,MEL_Z04,3576.0,52.727325,3016.1821094532165,1.1196628978993264,38.585386105642144,0.0,0
3527,MEL_Z04,3495.0,36.419693,3116.2712155992467,10.253000415840942,4.948448282149272,0.3134196088243703,0
3528,MEL_Z04,3430.0,39.607773,3218.458732850066,0.13519672223245663,128.4656527066525,0.13519672223245663,0
3529,MEL_Z04,3260.0,35.753963,3235.983579731089,0.16323936924319488,136.2390674267613,0.0,0
3530,MEL_Z04,3371.0,29.205935,3256.085644772293,0.0,206.65193342936757,0.0,0
3531,MEL_Z04,3540.0,38.794186,3295.0869068804795,0.0,227.7618638553743,0.0,0
3532,MEL_Z04,3738.0,49.857494,3352.3278064202095,0.0,304.1847893618226,0.0,0
3533,MEL_Z04,3832.0,26.611143,3426.894471602693,0.0,371.0213145369947,0.0,0
3534,MEL_Z04,3950.0,28.378914,3517.6852783192626,0.0,323.7801191009646,0.0,0
3535,MEL_Z04,4016.0,23.469229,3617.3723804284296,0.0,242.27685098725047,0.0,0
3536,MEL_Z04,4124.0,32.456936,3663.2312916870906,0.36304260182623926,58.51461227436912,0.0,0
3537,MEL_Z04,4218.0,38.997326,3711.3603702621663,0.0,180.91018056767538,0.0,0
3538,MEL_Z04,4232.0,37.106655,3775.275953287685,0.26234813201788815,140.3476117876668,0.0,0
3539,MEL_Z04,4290.0,0.75489455,3854.376895036596,6.505577003863995,19.353391847376376,0.0,0
3540,MEL_Z04,4415.0,28.310356,3947.750495473551,1.0252416184938238,84.71037446314402,0.0,0
3541,MEL_Z03,4532.0,33.395096,4036.0166004354855,6.400217444330904,44.16666316125054,0.0,0
3542,MEL_Z03,4726.0,37.325935,4113.446163668365,18.560950326016343,0.0,0.0,0
3543,MEL_Z03,4738.0,14.434095,4184.248760662921,1.5117260229691625,84.62426879370176,0.0,0
3544,MEL_Z03,4730.0,27.13591,4238.305270290584,2.4198461745670046,19.279486462309386,0.3225869760118498,0
3545,MEL_Z03,4571.0,36.894497,4293.983861055381,8.914692133831434,15.57356796634456,8.280027994641014,1
3546,MEL_Z03,4476.0,46.426437,4354.8144218428115,1.3753216528628558,91.33276448639081,15.094730601663143,1
3547,MEL_Z03,4463.0,22.51373,4381.708248615384,12.16718303551047,36.84410628220754,12.018697296679754,1
3548,MEL_Z03,4663.0,63.098072,4402.614485983289,40.63118718489829,11.776103588394724,7.358892463232652,1
3549,MEL_Z03,4750.0,32.954876,4437.166593714483,9.18916848101253,46.33272487550115,4.401054289240953,1
3550,MEL_Z03,4683.0,36.38211,4484.191887952496,17.312913063038536,16.339997871481234,0.6049225312232638,0
3551,MEL_Z03,4667.0,32.659466,4540.39215190931,2.7268528638402656,7.98440854728279,1.359324931124229,1
3552,MEL_Z03,4638.0,5.5507183,4528.565337268291,0.7199728427207889,117.52549624222914,2.3071694225507597,1
3553,MEL_Z01,4688.0,14.203599,4516.182324812346,0.0,201.74333832558736,0.0,0
3554,MEL_Z01,4780.0,27.39062,4319.727927912094,5.834897667506455,69.19740461583086,0.0,0
3555,MEL_Z01,4913.0,32.2868,4107.196601272595,51.4273828063017,39.31893930079284,0.0,0
3556,MEL_Z01,5135.0,29.51751,3898.936763469418,19.707248303388372,74.22781468344444,0.0,0
3557,MEL_Z01,5496.0,21.498327,3695.8560374508097,0.0,178.27234748142823,0.0,0
3558,MEL_Z01,5405.0,25.239403,3498.856357953241,0.0,416.1448525389105,0.0,0
3559,MEL_Z01,5324.0,24.068874,3308.01150589997,0.0,663.0022976677562,0.0,0
3560,MEL_Z01,5284.0,2.9018219,3124.2018940248836,0.0,810.1997794639032,0.0,0
3561,MEL_Z01,5312.0,5.062307,2949.0282752094977,0.0,704.2609539770399,0.0,0
3562,MEL_Z01,5402.0,34.90404,2780.2097995386666,0.0,537.3162915239325,0.0,0
3563,MEL_Z01,5225.0,16.344799,2618.8385018090585,0.0,288.06711835530643,0.0,0
3564,MEL_Z01,5219.0,26.579369,2471.9652276158895,4.820988356647185,38.335908670158034,0.0,0
3565,MEL_Z01,5343.0,22.654408,2342.628667656622,6.3022865343160595,51.427041318227474,0.0,0
3566,MEL_Z01,5164.0,10.825044,2233.876913017188,0.0,292.39412138381147,0.0,0
3567,MEL_Z01,5059.0,36.40572,2148.83760449592,0.0,176.09694833949058,0.0,0
3568,MEL_Z01,5012.0,20.357069,2090.406668206052,17.767948225263325,54.84673537348129,0.0,0
3569,MEL_Z01,5127.0,46.624664,2060.84861803697,21.864992528759082,0.0,11.455692973322188,1
3570,MEL_Z01,5127.0,37.794117,2061.4058344851583,11.258110254906304,82.84897808727128,0.31749771348361505,0
3571,MEL_Z01,5080.0,4.16874,2092.0542541803293,1.5339874667628481,116.75935375792064,0.0,0
3583,MEL_Z11,1963.0,17.136276,4228.124549503113,0.0,766.3943215303084,0.0,0
3584,MEL_Z11,1903.0,14.826506,4112.654386912348,0.0,656.742666548197,0.0,0
3585,MEL_Z11,1857.0,25.406012,3999.674430751007,0.0,618.366590981191,0.0,0
3586,MEL_Z11,1802.0,16.416441,3899.3015284922612,0.0,677.0845970915029,0.0,0
3587,MEL_Z11,1757.0,11.048353,3811.995112564786,0.0,812.1021255946977,0.0,0
3588,MEL_Z11,1700.0,21.253716,3739.017739905336,0.0,738.7591615137497,0.0,0
3589,MEL_Z11,1644.0,15.7311535,3666.6675793248746,0.0,661.5270886031989,0.0,0
3590,MEL_Z11,1604.0,11.485372,3559.766573810189,0.0,672.9829562938017,0.0,0
3591,MEL_Z11,1482.0,34.417393,3467.6252656191855,0.0,538.5954358175111,0.0,0
3592,MEL_Z11,1323.0,34.932785,3390.7054010474944,0.0,302.3677247855301,0.0,0
3593,MEL_Z10,1187.0,26.376163,3330.758918717833,0.548776550254484,108.07470766046421,0.0,0
3594,MEL_Z10,1280.0,35.712967,3288.3441345050014,0.08784594058771086,130.37325860691135,0.0,0
3595,MEL_Z10,1343.0,30.218225,3262.3322375196276,0.0,174.54951677231998,0.0,0
3596,MEL_Z10,1385.0,56.80471,3255.30420464157,0.0,408.3307893766677,0.0,0
3597,MEL_Z10,1591.0,39.002518,3266.8491364641345,0.0,528.9540784929587,0.0,0
3598,MEL_Z10,1785.0,4.727943,3296.9446194925413,0.0,487.430157378318,0.0,0
3599,MEL_Z10,1705.0,13.262677,3333.6153864796433,0.0,539.1682619646564,0.0,0
3600,MEL_Z10,1698.0,16.555513,3364.9971532750887,0.0,466.37183121186354,0.0,0
3601,MEL_Z10,1638.0,21.439186,3414.263422904777,0.0,362.5757163190825,0.0,0
3602,MEL_Z10,1589.0,29.75265,3450.113874398593,1.1739993361170422,113.18448255985427,0.0,0
3603,MEL_Z10,1679.0,34.29442,3392.169537366533,5.596823611671985,69.76676460020866,0.0,0
3604,MEL_Z10,1665.0,23.507732,3351.9162570322796,0.0,224.2271023237507,0.0,0
3605,MEL_Z10,1571.0,34.027447,3329.995648357081,0.0,267.2470153854561,0.0,0
3606,MEL_Z10,1396.0,43.166218,3326.0426106268983,0.3503578292676178,121.82942847142063,0.0,0
3607,MEL_Z10,1436.0,23.104591,3340.2886964488093,0.9201830894397489,107.13001309386553,0.8519426503493894,0
3608,MEL_Z10,1581.0,40.524044,3372.638341106448,1.095657353349078,94.47634036497686,0.0,0
3609,MEL_Z10,1720.0,32.43019,3420.2111295373384,8.001292831192615,63.54519203374968,0.0,0
3610,MEL_Z10,1931.0,43.13459,3471.0106944922354,3.4056089378020364,61.02044395237905,0.0,0
3611,MEL_Z09,2092.0,30.610146,3535.101592216836,0.0,203.85654132305,0.0,0
3612,MEL_Z09,2061.0,18.71422,3591.3652900772786,0.0,182.14632392010924,0.0,0
3613,MEL_Z09,2012.0,13.378047,3660.349294782947,0.0,141.8668821003542,0.0,0
3614,MEL_Z09,2034.0,23.55382,3744.141074742612,2.6965870501682048,92.00184045701248,0.0,0
3615,MEL_Z09,1982.0,23.970173,3802.3994387473,0.0,172.23749633517835,0.0,0
3616,MEL_Z09,1993.0,28.344671,3864.1592333403573,2.5958740876034976,41.25180833722853,0.0,0
3617,MEL_Z09,1988.0,34.939484,3924.210989528877,0.0,155.47313292717504,0.0,0
3618,MEL_Z09,1889.0,24.59125,3931.9872110332594,0.0,363.03914322237995,0.0,0
3619,MEL_Z09,1791.0,29.41207,3955.580231156867,0.0,305.52970924128124,0.0,0
3620,MEL_Z09,1847.0,28.149267,3994.4368868008933,0.0,420.85681707590294,0.0,0
3621,MEL_Z09,1841.0,25.865946,4047.87958289979,0.0,550.2691908488648,0.0,0
3622,MEL_Z09,1721.0,25.603033,4115.839184501545,0.0,438.3146119329982,0.0,0
3623,MEL_Z09,1650.0,23.953352,4197.610661757437,0.0,195.58362982281326,0.0,0
3624,MEL_Z09,1595.0,34.402565,4287.49694621221,2.452202661567898,81.12539708148246,0.0,0
3625,MEL_Z07,1840.0,30.03743,4169.304252182179,4.265721426467019,70.16545959006069,0.0,0
3626,MEL_Z07,1919.0,37.92732,4063.0734463888,0.0,180.89779987548843,0.0,0
3627,MEL_Z07,1977.0,31.501047,3938.4964508945077,0.0,349.60854132578896,0.0,0
3628,MEL_Z07,2066.0,29.118938,3772.9952192088317,0.0,469.6977626769733,0.0,0
3629,MEL_Z07,2160.0,27.057331,3610.4566864231097,0.0,283.7314542089234,0.0,0
3630,MEL_Z07,2245.0,22.24937,3443.930680374594,0.0,141.569367753355,0.0,0
3631,MEL_Z07,2376.0,29.829855,3287.9962861769604,0.0,157.31147348683137,0.0,0
3632,MEL_Z07,2489.0,10.622219,3144.229734704759,0.0,207.08799728018826,0.0,0
3633,MEL_Z07,2526.0,13.429395,3014.372517007417,0.0,312.08292236464496,0.0,0
3634,MEL_Z07,2574.0,15.874327,2900.293557207219,0.0,508.8258805401499,0.0,0
3635,MEL_Z07,2645.0,31.824717,2803.9193577322753,0.0,627.2766093483332,0.0,0
3636,MEL_Z07,2737.0,19.82703,2727.1275751885623,0.0,777.2573783104758,0.0,0
3637,MEL_Z07,2792.0,22.951971,2671.6073547663996,0.0,969.0057923292155,0.0,0
3638,MEL_Z07,2896.0,15.96463,2638.4151265779474,0.0,957.1351890725562,0.0,0
3639,MEL_Z07,2975.0,29.109396,2627.7544173906754,0.0,790.4072304150592,0.0,0
3640,MEL_Z07,3005.0,53.865784,2613.7048155003704,0.0,570.5244320084583,0.0,0
3641,MEL_Z07,3088.0,17.982,2607.4635418337107,0.0,388.35030041899006,0.0,0
3642,MEL_Z07,2987.0,29.326155,2625.124641119765,0.0,311.97055270612685,0.0,0
3643,MEL_Z07,2964.0,37.194233,2666.0702573176645,0.0,408.9354899120244,0.0,0
3644,MEL_Z07,2922.0,27.944208,2728.3333363590077,0.0,252.7672271840199,0.0,0
3645,MEL_Z07,2960.0,19.533611,2737.076015517436,0.0,206.08768419058302,0.0,0
3646,MEL_Z06,2830.0,20.775377,2676.4042570062857,0.0,379.2970310461498,0.0,0
3647,MEL_Z06,2719.0,24.885084,2636.4222264071377,0.0,607.7735381118255,0.0,0
3648,MEL_Z06,2660.0,26.630177,2619.6765074277814,0.0,401.06610188787425,0.0,0
3649,MEL_Z06,2543.0,47.03565,2626.2760106925066,0.0,171.1208313549339,0.0,0
3650,MEL_Z06,2598.0,53.277985,2653.1645062625375,15.554793855346164,3.068848573555436,0.0,0
3651,MEL_Z06,2780.0,20.544413,2682.9739831829597,0.6626390397540879,108.96253521048202,0.0,0
3652,MEL_Z06,2873.0,41.47862,2732.8306189355203,15.786993401215016,57.76853558124652,0.0,0
3653,MEL_Z06,3004.0,39.127377,2719.5499121898265,21.762739609512042,1.649543024350302,0.0,0
3654,MEL_Z06,3175.0,40.503185,2720.771649601236,22.274125676739136,0.0,0.0,0
3655,MEL_Z06,3262.0,24.470388,2743.899889780108,1.2579616512440697,116.18393041139389,0.0,0
3656,MEL_Z06,3215.0,6.0637655,2789.048462434454,0.0,334.6966122542229,0.0,0
3657,MEL_Z06,3099.0,18.354149,2826.78636018359,0.0,263.98609590937923,0.0,0
3658,MEL_Z06,3059.0,27.911982,2813.788361150294,3.409678685294933,85.32788596620848,0.0,0
3659,MEL_Z05,3090.0,33.366676,2811.5472804991546,0.0,159.07397656132432,0.0,0
3660,MEL_Z05,3114.0,15.291904,2831.074338032449,0.12851952096076366,126.07133791012816,0.0,0
3661,MEL_Z05,3270.0,38.03891,2872.3101685663314,0.0,176.60248542694583,0.0,0
3662,MEL_Z05,3324.0,32.84648,2886.0883081355196,3.249660606972552,73.73641340456314,0.0,0
3663,MEL_Z05,3282.0,37.813328,2898.415989599007,10.650425050123049,42.389608759352406,0.05211438437768024,0
3664,MEL_Z05,3230.0,33.340317,2812.292552845305,1.0276491752634165,118.01577255934406,0.0,0
3665,MEL_Z05,3354.0,25.597967,2729.285744227907,3.987450081668762,52.446144422726874,0.0,0
3666,MEL_Z05,3388.0,13.515781,2659.132167343761,0.0,179.2977702463721,0.0,0
3667,MEL_Z05,3511.0,37.183414,2609.1465808454664,7.624141485049128,1.8725745258489812,0.0,0
3668,MEL_Z05,3721.0,37.544678,2582.5003150576476,10.424187448974587,61.53925018043976,0.0,0
3669,MEL_Z05,3693.0,30.252623,2579.91664094174,0.0,281.77686274613296,0.0,0
3670,MEL_Z05,3568.0,48.80225,2559.7181534577544,0.0,168.05681708548227,0.0,0
3671,MEL_Z05,3440.0,34.58351,2558.9527984775714,5.974499083432022,66.6965239763488,0.0,0
3672,MEL_Z05,3473.0,37.143417,2581.4801976753915,0.0,238.5790074934401,0.0,0
3673,MEL_Z04,3565.0,29.710619,2627.461873907799,0.0,161.61744469870206,0.0,0
3674,MEL_Z04,3458.0,24.113369,2695.8018604166436,2.214100033788853,86.42999231610882,0.0,0
3675,MEL_Z04,3412.0,25.239403,2784.9846395290206,0.4498368817187282,95.83573615728825,0.0,0
3676,MEL_Z04,3363.0,24.308426,2893.0833403480347,5.156298334075063,23.509714348063977,0.0,0
3677,MEL_Z04,3289.0,49.33101,2976.690802634465,2.8544547625363133,111.32503536166499,0.0,0
3678,MEL_Z04,3164.0,27.769136,2986.222977271297,5.683663822190924,66.12206084747156,0.0,0
3679,MEL_Z04,3354.0,44.02898,3007.9946256245235,7.952673260476921,53.957193748026015,0.0,0
3680,MEL_Z04,3627.0,46.98521,3050.169776518839,0.8484626871662704,15.112357774889349,0.0,0
3681,MEL_Z04,3745.0,23.165623,3111.9189679989986,0.0,160.18260899430962,0.0,0
3682,MEL_Z04,3707.0,34.123295,3192.1064614443735,0.0,380.5069783096197,0.0,0
3683,MEL_Z04,3796.0,37.39179,3289.3634301434095,0.0,291.5347071160813,0.0,0
3684,MEL_Z04,3887.0,25.074554,3372.863097608745,1.50046043782873,88.84093266302496,0.0,0
3685,MEL_Z04,4004.0,45.13317,3416.6873861644895,2.476309879038754,36.82886324560313,0.0,0
3686,MEL_Z04,4050.0,39.164127,3468.176508996489,3.8814960974253423,71.54989414189055,0.0,0
3687,MEL_Z04,4132.0,28.06232,3536.4899297290226,6.028888829352259,19.82666619790466,0.0,0
3688,MEL_Z04,4261.0,24.748627,3620.8112003520014,0.992042812769998,81.6219793756638,0.0,0
3689,MEL_Z04,4341.0,23.39968,3720.0519450827856,0.6902144564100317,57.504569802223564,0.0,0
3690,MEL_Z03,4474.0,40.6526,3797.139126329447,10.019737077605354,32.324322408056126,0.0,0
3691,MEL_Z03,4662.0,21.26038,3877.2325945505986,0.8876045870106524,66.62795720851861,0.0,0
3692,MEL_Z03,4617.0,28.275969,3938.974156000867,2.1390935642996385,57.9113435132289,0.0,0
3693,MEL_Z03,4622.0,44.54423,3996.349743792014,0.0,153.38773113996393,0.0,0
3694,MEL_Z03,4445.0,31.31593,4050.2549802877174,0.41662746492781055,87.34274826288036,0.0,0
3695,MEL_Z03,4370.0,26.522024,4113.002644673472,5.027848288004325,94.12567784486845,7.277567697038123,1
3696,MEL_Z03,4430.0,38.381386,4132.113882528254,19.186398115305455,20.64892359361616,14.044790177560607,1
3697,MEL_Z03,4689.0,11.333818,4154.2763839673125,14.302800649595643,0.0,4.183553796455239,1
3698,MEL_Z03,4603.0,23.345371,4190.803498649146,1.157983274882472,61.53171207798552,0.4422509929027099,0
3699,MEL_Z03,4527.0,19.19352,4239.593557749073,5.9982841950140875,56.94516049162878,0.1600032765079045,0
3700,MEL_Z03,4544.0,7.1250167,4298.789451106072,0.0,154.18675026438584,0.2633017410826728,0
3701,MEL_Z03,4610.0,16.601551,4279.352228137625,0.2962356910131661,78.86815816339929,0.9162810822045252,0
3702,MEL_Z01,4698.0,27.372452,4266.245922295859,3.371228355181407,20.498731887032598,0.0,0
3703,MEL_Z01,4830.0,30.109472,4196.45892651678,52.74719328091506,0.0,0.0,0
3704,MEL_Z01,4967.0,33.611374,3977.602852832452,82.70256177386058,0.0,0.0,0
3705,MEL_Z01,5113.0,25.04837,3762.628364800198,28.428947817604765,56.77460496292794,0.0,0
3706,MEL_Z01,5553.0,32.280052,3551.7764674563773,0.0,224.8331279005755,0.0,0
3707,MEL_Z01,5394.0,28.224255,3346.305431189018,0.0,440.6750952131633,0.0,0
3708,MEL_Z01,5330.0,11.818507,3147.2851797753156,0.0,678.6678480370372,0.0,0
3709,MEL_Z01,5265.0,6.6291404,2955.2945423491697,0.0,616.8988185070417,0.0,0
3710,MEL_Z01,5246.0,14.97661,2770.6944251542773,0.0,469.3548455943113,0.0,0
3711,MEL_Z01,5312.0,39.412476,2595.52311387008,0.0,429.20843673859434,0.0,0
3712,MEL_Z01,5162.0,29.54941,2427.3753288720613,0.0,345.0921401745876,0.0,0
3713,MEL_Z01,5135.0,18.026293,2268.1375564990126,6.101614393542679,95.14900362393911,0.0,0
3714,MEL_Z01,5224.0,38.973564,2126.439503768182,10.53409631591072,62.43918865741251,2.7104833066478493,1
3715,MEL_Z01,5062.0,33.559395,2006.0014833420325,0.0,292.4905617257291,9.140224529112011,1
3716,MEL_Z01,4947.0,14.203599,1910.847701716439,0.0,198.56655298506948,2.3279669035677766,1
3717,MEL_Z01,4966.0,9.719869,1844.894557187364,2.049064428246876,110.92215026247996,3.576182763769041,1
3718,MEL_Z01,5005.0,15.104356,1811.3345674182121,6.015652300573053,66.66675082229567,1.162704275087127,1
3719,MEL_Z01,5023.0,17.80062,1811.9685160368224,10.59203339986631,80.45302760638091,0.0,0
3720,MEL_Z01,5080.0,19.583334,1846.7611895134808,4.545413604083383,93.51004152750035,0.0,0
3721,MEL_Z01,5141.0,25.609787,1913.8505372880634,0.4908595346258386,108.98198068563721,0.0,0
3722,MEL_Z01,5164.0,24.969566,1979.5672662783666,0.0,286.79745192400054,0.0,0
3731,MEL_Z11,1988.0,23.124306,4133.063541568048,0.0,1090.9508753281807,0.0,0
3732,MEL_Z11,1933.0,19.078377,4025.5363772526143,0.0,988.245992067026,0.0,0
3733,MEL_Z11,1842.0,19.375883,3894.414843136101,0.0,895.9332852469562,0.0,0
3734,MEL_Z11,1816.0,42.231907,3775.2095637048333,0.0,868.1951176954792,0.0,0
3735,MEL_Z11,1821.0,20.973495,3668.700602118839,0.0,881.0566830204427,0.0,0
3736,MEL_Z11,1749.0,15.877563,3576.2078613085773,0.0,681.6787384499389,0.0,0
3737,MEL_Z11,1671.0,19.11942,3498.3152500016713,0.0,522.707009878796,0.0,0
3738,MEL_Z11,1607.0,24.535444,3436.8818003392616,0.0,415.62161105603224,0.0,0
3739,MEL_Z11,1527.0,27.993889,3332.0118045674267,0.0,433.5531178882445,0.0,0
3740,MEL_Z11,1479.0,18.71422,3233.3867056881513,0.0,572.4889715153834,0.0,0
3741,MEL_Z11,1373.0,38.367485,3151.0584248896193,0.0,452.92631509347297,0.0,0
3742,MEL_Z10,1221.0,22.848063,3086.460927177531,0.0,220.21171559683737,0.0,0
3743,MEL_Z10,1195.0,43.98049,3040.9922143856897,1.0953555688479133,29.019824383827228,0.0,0
3744,MEL_Z10,1232.0,8.64667,3012.9251402891837,0.0,211.84376035617063,0.0,0
3745,MEL_Z10,1396.0,40.543533,3005.313916679586,0.0,425.94253899588557,0.0,0
3746,MEL_Z10,1552.0,42.11914,3017.786419536087,0.0,548.6167532044454,0.0,0
3747,MEL_Z10,1781.0,12.4551,3050.169102993131,0.0,416.55937994452427,0.0,0
3748,MEL_Z10,1694.0,28.716103,3084.705403937587,0.0,408.51611117196074,0.0,0
3749,MEL_Z10,1636.0,19.593258,3118.536895185896,0.0,531.9640226126468,0.0,0
3750,MEL_Z10,1589.0,13.206567,3171.5236918602563,0.0,403.46205472637394,0.0,0
3751,MEL_Z10,1487.0,16.72963,3209.8141314191603,0.0,207.03316456452686,1.3797901071349201,1
3752,MEL_Z10,1568.0,46.08047,3147.4489959613243,0.0,211.9989441175228,5.035373058496721,1
3753,MEL_Z10,1542.0,33.382473,3104.0237766643727,0.0,408.55615383997554,0.0,0
3754,MEL_Z10,1470.0,42.44485,3080.339596540869,0.0,201.41341416478215,0.0,0
3755,MEL_Z10,1335.0,39.65408,3076.094136914443,6.821650104286594,19.289597386870874,0.0,0
3756,MEL_Z10,1463.0,36.102295,3091.4922395305,7.546347914088394,0.0,0.0,0
3757,MEL_Z10,1647.0,39.374134,3126.3614174205627,3.376243440238428,44.33167229334606,0.0,0
3758,MEL_Z10,1735.0,33.492615,3174.1032632415486,3.2546450226012067,73.2006226151501,0.4352462869364765,0
3759,MEL_Z09,1990.0,38.986935,3228.6149537116535,0.9988963361044202,114.03146530952553,0.0,0
3760,MEL_Z09,2123.0,20.064392,3290.4736002036893,0.0,187.04403811155177,0.0,0
3761,MEL_Z09,2074.0,22.228527,3349.5438372413787,0.0,395.1863313635276,0.0,0
3762,MEL_Z09,2028.0,17.447954,3423.098023212482,0.0,322.52234672774927,0.0,0
3763,MEL_Z09,1976.0,5.396425,3509.07146606859,0.0,313.77025272078384,0.0,0
3764,MEL_Z09,1984.0,21.974092,3558.721839942139,0.0,293.63087334916946,0.0,0
3765,MEL_Z09,1924.0,26.693466,3624.634791895934,0.0,198.68112331953662,0.0,0
3766,MEL_Z09,1946.0,26.389038,3674.211058321878,0.09111129087856597,144.3787333584269,0.09111129087856597,0
3767,MEL_Z09,1800.0,31.745842,3682.5152326208618,0.0,198.8391280259857,0.0,0
3768,MEL_Z09,1717.0,24.31757,3707.696046856401,0.0,427.36361445353555,0.0,0
3769,MEL_Z09,1710.0,25.816036,3748.982925585501,0.0,625.8460247877874,0.0,0
3770,MEL_Z09,1817.0,20.809721,3805.873887999048,0.0,706.0511917813067,0.0,0
3771,MEL_Z09,1683.0,27.993889,3878.076730336102,0.0,468.6765248383338,0.0,0
3772,MEL_Z09,1580.0,19.481222,3964.754998911751,0.0,256.52891543307777,0.0,0
3773,MEL_Z09,1634.0,37.07401,4064.9828137911095,0.0,151.06251084099736,0.0,0
3774,MEL_Z08,1850.0,43.25341,3947.5827588444677,0.4085139645153008,143.51957423460556,0.0,0
3775,MEL_Z07,2018.0,30.999073,3835.2154465442313,3.9045168734111693,88.44244737233893,0.0,0
3776,MEL_Z07,2099.0,20.069197,3736.220738245646,0.0,177.0057912715592,0.0,0
3777,MEL_Z07,2140.0,29.004057,3585.2214273381205,0.0,419.51479687327804,0.0,0
3778,MEL_Z07,2159.0,24.650446,3420.8991966306835,0.0,332.8075779650675,0.0,0
3779,MEL_Z07,2235.0,33.65077,3257.0831255519583,0.7627620252852911,103.41892682070122,0.0,0
3780,MEL_Z07,2352.0,26.477282,3091.7392408551186,0.8213101375720967,139.87005945231047,1.441705451802666,1
3781,MEL_Z07,2458.0,33.60826,2938.386050220675,3.322776908610688,4.037642875649361,0.0,0
3782,MEL_Z07,2543.0,20.74555,2798.9951101814254,0.0,195.8918528971182,0.0,0
3783,MEL_Z07,2632.0,24.729038,2675.749366720957,0.0,428.4659728859538,0.0,0
3784,MEL_Z07,2724.0,24.623566,2570.971746284987,0.0,667.48788714542,0.0,0
3785,MEL_Z07,2821.0,21.47426,2486.9975405865903,0.0,902.5690604118323,0.0,0
3786,MEL_Z07,2872.0,26.644436,2425.9880077139333,0.0,789.7348193455242,0.0,0
3787,MEL_Z07,2823.0,24.766415,2389.495841012431,0.0,745.7165738172769,0.0,0
3788,MEL_Z07,2820.0,32.20446,2377.756074892409,0.0,717.5663244378163,0.0,0
3789,MEL_Z07,2849.0,23.925276,2364.437418660683,0.0,478.38928760647804,0.0,0
3790,MEL_Z07,2921.0,24.99062,2357.5363340116237,0.0,233.68964059795888,0.0,0
3791,MEL_Z07,2956.0,34.482468,2377.0550741636466,0.3429066683512927,63.79270101086558,0.0,0
3792,MEL_Z07,2832.0,16.604614,2421.9653267285544,0.0,265.34055113358505,0.0,0
3793,MEL_Z07,2853.0,17.605476,2490.2844822220627,0.0,157.8434080280285,0.0,0
3794,MEL_Z07,2871.0,24.600235,2498.4796907095492,0.49340326091835696,89.9695413597733,0.0,0
3795,MEL_Z06,2714.0,34.21058,2431.9413771590603,0.0,329.5659515825062,0.0,0
3796,MEL_Z06,2623.0,34.42233,2388.227894793867,0.0,577.7192864413736,0.0,0
3797,MEL_Z06,2518.0,36.625275,2369.7289560510912,0.0,339.83428982291855,0.0,0
3798,MEL_Z06,2407.0,21.458925,2376.9857648722686,2.8024996809184217,90.57912398095174,0.0,0
3799,MEL_Z06,2557.0,51.056923,2403.9013907749295,14.128636821316665,23.825090124194354,0.0,0
3800,MEL_Z06,2667.0,31.880161,2436.6903854815077,4.3586970027135425,9.740513597293086,0.0,0
3801,MEL_Z06,2787.0,40.2944,2486.936435750909,5.331307859570514,108.61983235987192,0.0,0
3802,MEL_Z06,2965.0,30.2628,2469.772682670687,1.5722990420087628,104.75808637458626,0.0,0
